,job_link,job_summary
58,https://www.linkedin.com/jobs/view/restaurant-team-leader-%E2%80%93-1371-us-hwy-60-e-republic-mo-unit-%23-1332-at-whataburger-3633936467,"Our
Restaurant Team/Shift Leaders
have a dual role - you’ll serve as both a restaurant leader and a team member. As a leader, you’ll work closely with the Restaurant Manager ensuring all operating procedures are followed. You’ll also assist with scheduling, training and supervising Team Members to ensure each customer enjoys a hot, freshly-prepared product using the highest quality ingredients served in a comfortable, clean, friendly environment.
What's In It For You
Competitive Weekly Pay
$13+ / hour
Schedule Flexibility – Day/Evening/Overnight Shifts
Discounted Meals
Opportunities for Career Development and Growth
Whataburger Family Foundation and Scholarship Program
Medical, Dental and Vision Plans
401K Savings Plans
Whatagames (Ask us about this!)
Our people make the difference at Whataburger. We take pride in our work, take care of each other and love serving our customers. Each and every day you’ll be learning skills that will serve you well no matter where your career journey leads you.
Work Locations
1371 US HIGHWAY 60 E
Qualifications
Must be at least 18 years of age
High school diploma/GED or equivalent work experience
6 months’ experience in a retail setting
Driving is essential for this position so a valid driver’s license with liability insurance, a driving record adhering to Whataburger standards and a satisfactory background check is required
Solid communication skills and the ability to build and maintain an effective working relationship with management and co-workers
Demonstrated ability to work in a team environment with strong leadership skills
Food Safety Certification (may vary based on city, county and state requirements)
Food Handler’s Certification
Requirements
Must be able to lift up to 50 lbs.
Must be able to stand during entire shift
Must be able to reach, bend, stoop, lift, shake, stir, pour, carry, and push
Must be able to read (orders on tickets, menu board, receipts, etc.)
Frequent contact/immersion of hands in water, cleaning and sanitation solutions, meat products, poultry products, seafood, and produce items
Frequent washing of hands
Must be able to use computers, telephones, and office equipment
This Job Posting does not contain an exhaustive list of all roles, activities, requirements, efforts, or working conditions associated with the position. This description is intended to be an accurate reflection of the current position. Whataburger reserves the right to revise the position or to require that other or different activities be performed when circumstances change (e.g., emergencies, changes in personnel or workload, rush jobs, technological developments or other operational need).
Whataburger is more than a burger chain. It’s a place that feels like home to more than 43,000 employees who we call Family Members and millions of customers. We take PRIDE in our work. We CARE for each other. And absolutely LOVE serving our customers.
Our opportunities are limitless if you bring the drive and a hunger for more. We’ll give you the tools and resources you need to reach your full potential. Your career at Whataburger will be what you make of it.
Whataburger is committed to providing equal employment opportunities to all employees and applicants without regard to race, color, religion, sex, sexual orientation, national origin, genetic information, disability, veteran status, age, or other condition or status protected by law. Whataburger participates in the federal E-Verify Program. For more information go to www.dhs.gov/E-Verify. E-Verify is a registered trademark of the U.S. Department of Homeland Security.
Show more
Show less"
59,https://www.linkedin.com/jobs/view/store-manager-at-dollar-general-3779974665,"Dollar General Corporation has been delivering value to shoppers for more than 80 years. Dollar General helps shoppers Save time. Save money. Every day.® by offering products that are frequently used and replenished, such as food, snacks, health and beauty aids, cleaning supplies, basic apparel, housewares and seasonal items at everyday low prices in convenient neighborhood locations. Dollar General operates more than 18,000 stores in 47 states, and we’re still growing. Learn more about Dollar General at www.dollargeneral.com.
GENERAL SUMMARY
Responsible for the management of all employees in the effective planning and implementation of all store processes, including ordering, receiving, stocking, presentation, selling, staffing and support.
DUTIES and ESSENTIAL JOB FUNCTIONS
Recruit, select and retain qualified employees according to federal and state labor laws and company policies; ensure store is properly staffed.
Provide proper training for employees; conduct performance evaluations; identify gaps for appropriate solutions and/or counseling, up to and including termination.
Make recommendations regarding employee pay rate and advancement.
Communicate performance, conduct and safety expectations regularly; coordinate meetings and events to encourage safety, security and policies.
Ensure that the store is appropriately staffed and effectively opened and closed each day. Personally open the store a minimum of two times per week; personally close the store a minimum of two times per week.
Evaluate operating statements to identify business trends (including sales, profitability, and turn), expense control opportunities, potential shrink, and errors.
Order to ensure the meeting or exceeding of in-stock targets; review ordering plan, seasonal direction and inventory management issues on a weekly basis; follow up on Basic Stock Replenishment (BSR)/cycle counts.
Facilitate the efficient staging, stocking and storage of merchandise by following defined company work processes.
Ensure that all merchandise is presented according to established practices; utilize merchandise fixtures properly including presentation, product pricing and signage.
Maintain accurate inventory levels by controlling damages, markdowns, scanning, paperwork, and facility controls.
Ensure the financial integrity of the store through strict cashier accountability, key control, and adherence to stated company security practices and cash control procedures.
Provide superior customer service leadership.
Maintain a clean, well-organized store; facilitate a safe and secure working and shopping environment.
Ensure that store is adequately equipped with tools necessary to perform required tasks.
Follow company policies and procedures as outlined in the Standard Operating Procedures manual, Employee Handbook, and company communications; ensure employee compliance.
Complete all paperwork and documentation according to guidelines and deadlines.
KNOWLEDGE and SKILLS
Ability to read and interpret documents such as diagrams, safety rules, operating and maintenance instructions, and procedures manuals
Ability to perform mathematical calculations such as addition, subtraction, multiplication, division, and percentages.
Knowledge of cash handling procedures including cashier accountability and deposit control.
Ability to perform IBM cash register functions to generate reports.
Knowledge of inventory management and merchandising practices.
Effective oral and written communication skills.
Effective interpersonal skills.
Knowledge of recruiting, interviewing, hiring, counseling and termination practices including legal compliance and internal processes.
Knowledge of cash, facility and safety control policies and practices (deposits, store keys, SAFE program, etc.)
Good organization skills with attention to detail.
Ability to solve problems and deal with a variety of situations where limited standardization exists.
Certain store locations may give preference to bilingual Spanish speakers.
WORK EXPERIENCE and/or EDUCATION
High school diploma or equivalent strongly preferred.
One year of management experience in a retail environment preferred.
COMPETENCIES
Aligns motives, values and beliefs with Dollar General values.
Supports ownership by tapping into the potential of others.
Acts as a liaison between the corporate office and store employees.
Fosters cooperation and collaboration.
Interacts with staff tactfully yet directly and maintains an open forum of exchange.
Demonstrates responsiveness and sensitivity to customer needs.
Applies basic principles of retail (i.e., ordering cycles, peak inventories, merchandise flow, etc.).
Provides continuous attention to development of staff.
Recruits, hires and trains qualified applicants to fulfill a store need.
Ensures store compliance to federal labor laws and company policies and procedures.
WORKING CONDITIONS and PHYSICAL REQUIREMENTS
Frequent walking and standing.
Frequent bending, stooping and kneeling to run check out station, stock merchandise and unload trucks.
Frequent handling of merchandise and equipment such as hand-held scanner, pricing guns, box cutters, merchandise containers, two-wheel dollies, and U-boats (six-wheel carts).
Frequent and proper lifting of up to 40 pounds; occasional lifting of up to 55 pounds.
Occasional climbing (using ladder).
Regularly driving/providing own transportation to make bank deposits and occasionally to attend management meetings and to other Dollar General stores.
Fast-paced environment; moderate noise level.
Occasionally exposed to outside weather conditions.
Dollar General Corporation is an equal opportunity employer.
Show more
Show less"
60,https://www.linkedin.com/jobs/view/hair-stylist-sunnybrook-at-jobs-for-humanity-3789528068,"Company Description
Jobs for Humanity is partnering with Great Clips to build an inclusive and just employment ecosystem. Therefore, we prioritize individuals coming from the following communities: Refugee, Neurodivergent, Single Parent, Blind or Low Vision, Deaf or Hard of Hearing, Black, Hispanic, Asian, Military Veterans, the Elderly, the LGBTQ, and Justice Impacted individuals. This position is open to candidates who reside in and have the legal right to work in the country where the job is located.
Company Name: Great Clips
Job Description
Join Our Team at Great Clips and Be One of the GREATS!
At Great Clips, we are looking for talented individuals from diverse backgrounds to join our locally owned salon. Whether you have years of experience or are new to the industry, we have great opportunities waiting for you!
Now Hiring Full and Part-Time Stylists!
We are currently growing and expanding our salon team. If you join us, you will receive a $1000 Sign-On Bonus! We offer great benefits for full-time stylists, including health, dental, vision, and life insurance, paid vacation and holidays, 401K, an amazing clientele, and a positive atmosphere. Apply today!
What We Offer:
A steady flow of customers - no need for existing clientele
Guaranteed hourly wages and tips
Flexible scheduling to accommodate your needs (both full-time and part-time shifts available)
Opportunities for professional growth through award-winning technical training and ongoing education
Potential career advancement to salon manager, trainer, or artistic design team member
The chance to make a positive impact on your community
Recognition for your hard work and dedication
Additional benefits may vary depending on the salon location.
Qualifications:
Cosmetology and/or Barber License (licensing requirements may differ by state/province)
A passion for building genuine connections with customers and delivering excellent haircuts
The desire to provide a consistent Great Clips brand experience (don't worry, we provide training)
The ability to work collaboratively with teammates to create a supportive and positive salon environment
Join our Great Clips salon team today and use your skills and passion in a rewarding position. Apply now and become one of the GREATS!
Application Form: Name:
Email:
Phone:
Years of Experience:
Availability:
Qualifications:
Why Choose Great Clips:
Locally owned salon, focused on supporting the community
Inclusive and diverse environment welcoming individuals from all backgrounds
Training and professional development opportunities to enhance your skills
Award-winning salon brand recognized for excellence
Competitive compensation and benefits
If you have any further questions or need assistance with your application, please contact us at [salon contact details]. We look forward to welcoming you to our team and working together to provide great haircuts to our valued customers!
Best regards,
[Your Name]
[Your Title/Role]
Show more
Show less"
61,https://www.linkedin.com/jobs/view/store-manager-candidate-at-dollar-general-3794517333,"Dollar General Corporation has been delivering value to shoppers for more than 80 years. Dollar General helps shoppers Save time. Save money. Every day.® by offering products that are frequently used and replenished, such as food, snacks, health and beauty aids, cleaning supplies, basic apparel, housewares and seasonal items at everyday low prices in convenient neighborhood locations. Dollar General operates more than 18,000 stores in 47 states, and we’re still growing. Learn more about Dollar General at www.dollargeneral.com.
GENERAL SUMMARY
The Store Manager Candidate supports the Store Manager in the effective implementation of all store processes including employee supervision, staffing, inventory management, stocking and receiving, paperwork, and store needs. This position is utilized to foster interactive development of an external candidate for the Store Manager role and is to be held for a limited period.
DUTIES and ESSENTIAL JOB FUNCTIONS
Assist in recruiting and staffing activities.
Assist with store merchandising by facilitating and/or participating in staging, stocking and storage of merchandise; ensuring that merchandise is presented according to established practices and store manager direction; and properly utilizing merchandise fixtures, signing and pricing of merchandise.
Assist in all aspects of inventory management (including proper execution of damages, markdowns, register scanning, paperwork and facility controls); prepare and conduct inventories.
Follow prescribed ordering practices to ensure the meeting or exceeding of in-stock targets.
Provide superior customer service leadership.
Act as a role model by following company procedures and policies as outlined in the employee handbook, SOP manual and company communications.
Participate in store opening and closing activities.
Ensure the safe deposit of all company funds in the designated bank.
Assist in ensuring the financial integrity of the store through strict cashier accountability, key control and adherence to company security practices and cash control procedures.
Assist in the maintenance of clean, well-stocked stores; provide a safe environment for customers and employees.
Operate store in store manager’s absence.
Review operating statements to identify business trends (including sales, labor, profitability, and inventory turn), expense control opportunities, potential shrink, and errors.
Complete all paperwork and documentation according to guidelines and deadlines.
KNOWLEDGE and SKILLS
Ability to read and interpret documents such as diagrams, safety rules, operating and maintenance instructions, and procedures manuals.
Ability to perform mathematical calculations such as addition, subtraction, multiplication, division, and percentages.
Knowledge of cash handling procedures including cashier accountability and deposit controls.
Ability to learn and perform IBM cash register functions, including those necessary to generate reports.
Knowledge of inventory management and merchandising practices.
Knowledge of cash, facility and safety control policies and practices (deposits, store keys, SAFE and STARS programs, etc.)
Knowledge of recruiting, interviewing, hiring, counseling, and termination practices including legal compliance and internal processes.
Effective oral and written communication skills.
Effective interpersonal skills.
Effective organization skills with attention to detail.
Ability to solve problems and deal with a variety of situations where limited standardization exists.
Certain store locations may give preference to bilingual Spanish speakers.
WORK EXPERIENCE and/or EDUCATION
High school diploma or equivalent strongly preferred.
One year of experience in a retail environment preferred for external candidates
COMPETENCIES
Aligns motives, values and beliefs with Dollar General values.
Supports ownership by tapping into the potential of others.
Acts as a liaison between the Store Support Center and store employees.
Fosters cooperation and collaboration.
Interacts tactfully yet directly with employees and maintains an open forum of exchange.
Demonstrates responsiveness and sensitivity to customer needs.
Applies basic principles of retail (i.e., ordering cycles, peak inventories, merchandise flow, etc.).
Provides continuous attention to development of staff.
Recruits, hires and trains qualified applicants to fulfill a store need.
Ensures store compliance to federal labor laws and company policies and procedures.
WORKING CONDITIONS and PHYSICAL REQUIREMENTS
Frequent walking and standing.
Frequent bending, stooping and kneeling to run check out station, stock merchandise and unload trucks.
Frequent handling of merchandise and equipment such as hand-held scanners pricing guns, box cutters, merchandise containers and carts, two-wheel dollies, and U-boats (six-wheel carts).
Frequent and proper lifting of up to 40 pounds; occasional lifting of up to 55 pounds.
Occasional climbing (using ladder).
Occasional driving/providing own transportation to make bank deposits, attend management meetings and to other Dollar General stores.
Fast-paced environment; moderate noise level.
Occasionally exposed to outside weather conditions.
Note This position requires some travel with limited overnight stays
Dollar General Corporation is an equal opportunity employer.
Show more
Show less"
62,https://www.linkedin.com/jobs/view/warehouse-coordinator-iii-at-yusen-logistics-americas-inc-3765501776,"Overview
This is a safety sensitive position.
Position Summary
As a Warehouse Coordinator you must be very organized with strong attention to detail, highly customer service oriented with the ability to follow up on daily work to make sure all are completed on time and accurately.
Preferably previous general knowledge of Distribution/Warehouse operations and able to use WMS to follow up, update, and support customer accounts operations.
Must be able to communicate and work well with other staff, providing instructions to warehouse
equipment/material handler staff to accomplish assigned account(s) work successfully and by the required deadline.
Responsibilities
Essential Duties and Responsibilities
Ability to learn & manage multiple distribution accounts operations using WMS.
Accurate Data Entry in WMS system (outbound orders, billing services, inbound receiving, etc.) and adherence to operations SOP;
Assist on order checking, inbound receiving check and train warehouse staff on these tasks;
Ability to accurately and timely monitor and process customer accounts outbound shipments by customer emailing, WMS order data entry, releasing order pick from WMS, order billing services, scheduling carriers pick up, preparing freight shipments carton/pallet labeling, preparing BOL, documentation/packing slips, and follow up on delivery POD to inform customers on shipment status;
Knowledge on processing customer parcel shipments by UPS and FedEx and handle claims plus damage reports.
Ability to accurately perform customer accounts physical inventory check (cycle counts), research discrepancies and reconcile inventory using WMS information match with physical inventory count (must also follow up with customers and carriers on discrepancies research investigation and reporting).
Accurately and timely prepare required inbound receiving paperwork in WMS to check inbound freight by warehouse staff; assist receiving checking and freight labeling match on inbound freight to assist the warehouse staff freight put away storage at the W/H.
Process inbound receiving in WMS, check receiving freight to match inbound paperwork information (also requires damage inspections, damage reports and claims, verify physical freight count);
Monitor customer accounts ocean container and air freight shipments on email communication with other departments to update customers and obtain documentation to prepare inbound pre-entry information in WMS;
Coordinate the ocean container delivery appointments to the warehouse by communicating with our Ocean Department and carriers; and on outbound shipments, communicating with LTL and FT carriers.
Qualifications
Education and Experience
Associates Degree and 2 – 3 years’ experience in warehouse, logistics, terminal operations or related field or equivalent combination of education and experience required.
Experienced user with Microsoft Access, Excel, and Outlook.
Knowledge of local harbor procedures and drayage carrier procedures required.
The above statements are intended to describe the general nature of work being performed. They are not to be construed as an exhaustive list of all responsibilities, duties and skills required.
Benefits
Yusen offers a generous Employee Benefits Package including:
Medical, Dental, and Vision beginning the 1 st of the month following start date
401k with a company match
Flexible Spending Accounts, Life and Accidental Death & Dismemberment Insurance, Short & Long Term Disability, Tuition Assistance Program, Commuter Benefits, vacation , and much more.
Any and all benefits offered are subject to the eligibility requirements, terms, and provisions set forth in the respective policies and plan documents, which you may request from Human Resources.
About Yusen Logistics (Americas )
Yusen Logistics is working to become the world’s preferred supply chain logistics company. Our complete offer is designed to forge better connections between businesses, customers and communities – through innovative supply chain management, freight forwarding, warehousing and distribution services. As a company we’re dedicated to a culture of continuous improvement, ensuring everyone who works with us is committed, connected and creative in making us the world’s preferred choice.
www.yusen-logistics.com/
Yusen Logistics (Americas) Inc. values each individual employee and is committed to a diverse and inclusive workforce by providing equal employment opportunities for all applicants without regard to race, religion, color, sex, national origin, citizenship status, uniform service member status, age, disability, sexual and gender orientation, genetic information, or any other protected status in accordance with all applicable federal, state and local laws.
Show more
Show less"
63,https://www.linkedin.com/jobs/view/hair-stylist-lawrenceburg-commons-at-jobs-for-humanity-3786311509,"Company Description
Jobs for Humanity is partnering with Great Clips to build an inclusive and just employment ecosystem. Therefore, we prioritize individuals coming from the following communities: Refugee, Neurodivergent, Single Parent, Blind or Low Vision, Deaf or Hard of Hearing, Black, Hispanic, Asian, Military Veterans, the Elderly, the LGBTQ, and Justice Impacted individuals. This position is open to candidates who reside in and have the legal right to work in the country where the job is located.
Company Name: Great Clips
Job Description
Join our locally owned salon, a part of the Great Clips® family, the largest salon brand in the world, and become one of the GREATS! Whether you are new to the industry or have years of experience, there are great opportunities waiting for you!
Bring Your Skills and We'll Provide*:
A steady flow of customers - no current clientele required
Guaranteed hourly wages and tips
Flexible scheduling options to fit your needs (full-time and part-time shifts may be available)
Opportunities to enhance your skills with our award-winning technical training and ongoing education
Possible career advancement opportunities to help you achieve your unique career goals. Whether you want to be a salon manager, a trainer, or part of an artistic design team, we can make it happen.
The chance to make a positive impact in your community
The recognition you deserve for a job well done
Additional benefits may vary depending on the salon location.
Qualifications for Hair Stylists/Barbers:
A valid Cosmetology and/or Barber License (specific licensing requirements may vary by state/province)
The passion to build meaningful connections with customers and provide GREAT haircuts
The desire to deliver a consistent Great Clips® experience (don't worry, we provide training)
The ability to work harmoniously with teammates and contribute to a supportive and positive salon environment
Put your passion and skills to use in a fulfilling position with our Great Clips® salon team. JOIN OUR TEAM TODAY!
Show more
Show less"
64,https://uk.linkedin.com/jobs/view/store-manager-westfield-shepherds-bush-at-dermalogica-uk-3744356222,"Store Manager - Westfield
Salary £31,000, plus uncapped commission and quarterly bonus
We are the number 1 professional skincare brand globally and we are passionate about bringing everyone skin confidence. At Dermalogica we are on a mission to change and revolutionise this industry. The way we do this is by our 3 pillars which form our brand DNA. Education, Personalisation, and Human Touch. Do you dream of being part of this industry changing movement? If so, we are looking for inspirational top talent to be part of something special
Do you want to be part of our tribe? ……. Keep reading!
The Store Manager has the mandate to drive business growth through identifying and implementing strategies that build activity and sales growth, while ensuring quality and standard of the operation is in keeping with the guidelines set forth by Dermalogica, our corporate management and all policy and procedures.
The responsibilities of the Store Manager…. Could this be you?
Perform all treatments, face mapping, Skin Solver and skin bar procedures regularly.
Consistently achieve above average retail sales figures by performing an effective Face Mapping and Skin Solver procedure at skin bar.
Supervises the location staff to ensure the team are punctual, achieving daily concept targets and resolving daily staff challenges.
Complete daily operating procedures as required; - opening and closing procedures, operate the till, confident with all stock procedures, retail products confidently, keep retail shelves stocked.
Oversee staff rota, accommodate annual leave and manage sickness.
Conduct Mentoring sessions with individual staff members on a regular basis and ensure each staff member is progressing and developing within their role.
Grow the business and seek opportunities for further development.
Do you have the below skills?
You will already have the education that Dermalogica can then build on and develop further. This will be in the form of an equivalent Level 3 in Beauty Therapy with Facial Electricals. This is an absolute ESSENTIAL so that we can ensure that the standards of our therapists are consistent.
Level 4 Beauty Therapy qualification, which must include Microneedling and Chemical Peels. If you do not hold the Level 4 qualification, then Dermalogica will fund this as part of your development, as it will be a fundamental part of the role. This training is worth £3,200.
You will have at least 2-year management experience, ideally within a retail environment.
You will be an outgoing, creative thinker who can create theatre at the counter to really inspire and draw our customers to us.
You will have a passion for skin health like no other brand has ever seen. You will use this passion to inspire others.
What is in it for you?
Private Health Care with AXA PP and Medicash
Life insurance with Yulife which includes – Smart Health a 24-hour GP access and Yumatter an Employee Assistance Programme
A 5% pension contribution from the company as well as access to a pension’s advisor.
Your Birthday off work!
25 days annual leave plus 3 days bank holiday
5 paid sick days per year
£70 monthly product allocation
Access to new product innovation before they hit the shelves so that you can experience the products first-hand
30% off other Unilever Prestige Brands such as Hourglass, Living Proof, Ren, Murad and Kate Somerville
Access to Unilever Discounts, an online shopping website discounts on multiple high street brands
The opportunity for growth and progression, we really invest in your personal development through our Learning and development platforms.
Please note that candidates must have finished their NVQ 3 or 4 Beauty Therapy qualification, or equivalent at the time of application and must be able to provide a certificate at interview.
#INDMP
Want to become part of the next chapter in Dermalogica’s rich history of success?
Apply today to join the tribe!
Show more
Show less"
65,https://www.linkedin.com/jobs/view/project-staging-specialist-oshkosh-at-viking-electric-3786117617,"Please review the full job posting including the required skills and experience to understand the expected qualifications for this role.
Project Staging Specialist
$19.29/hour starting rate (Pay for experience)
SCHEDULE:
Monday to Friday 8:00am to 5:00pm (OT available)
Oshkosh, WI
To assist in the coordination of operational and administrative activities of the Project Staging, including receiving, shipping, and managing project material. Perform special modifications as required and support other various logistical services.
Primary responsibilities will include:
Provides direct communication with Operations Manager on all project staging area needs such as: storage space requirements, equipment and working area needs (IT equipment, packaging supplies, or safety equipment).
Coordinate inbound shipments with sales, vendors, and freight companies. Monitor and verify incoming shipments by checking items and quantities against supporting documents.
Create and maintain project folders of packing slips in a consistent and orderly manner. Close out and archive project folders as required.
Stay current with special project staging requirements that may arise for each job. Assemble, package, sort, and label to meet special project specifications and modifications.
Work closely with shipping department to coordinate outbound deliveries, including scheduling of specialty equipment when required. Understand daily delivery functions, routes, and transfer system.
Required Skills:
Ability to frequently lift, push, and slide packages that typically weigh up to 75lbs.
Proficient in Microsoft Office applications (Word, Excel, Outlook, Power Point), Email & Internet Use.
Comfortable using RF devices or other warehouse technology.
Experience/knowledge of warehouse equipment and machines.
Analytical and problem-solving skills.
Keywords: warehouse, shipping, receiving, forklift, pallet jack, inventory, distribution, flexible, over time, overtime, package handler, operations, logistics, pick, pack, selector, select, material management, project warehouse, logistics,
Our Competitive Benefits
About Viking Electric and Sonepar USA
Learn more about Viking Electric’s history, mission, vision and values on our Company Website
.
Check out the
Viking Electric company page on LinkedIn
and follow us for updates.
Check out our
YouTube Careers Playlist
to see Viking Electric associates in action.
For more information on Sonepar, visit
soneparusa.com
Equal Employment Opportunity Statement
Sonepar is an Equal Opportunity and Affirmative Action Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to their race, color, creed, religion, national origin, citizenship status, ancestry, sex, age, physical or mental disability unrelated to ability, marital status, family responsibilities, pregnancy, genetic information, sexual orientation, gender expression, gender identity, transgender, sex stereotyping, order of protection status, protected veteran or military status, or an unfavorable discharge from military service, and other categories protected by federal, state or local law.
EEO is the Law
Applicants and employees are protected under Federal law from discrimination. To learn more,
Click here
.
Pay Transparency Non-Discrimination Provision
Sonepar follows Executive Order 11246, including the Pay Transparency Nondiscrimination Provision. To learn more,
Click here
.
Viking Electric is an M/F/Disabled and Vet EEO/AA employer.
Show more
Show less"
66,https://www.linkedin.com/jobs/view/shift-leader-at-el-pollo-loco-inc-3644397446,"Have you ever envisioned leading a team to success or dared to help manage a million-dollar business? Well here’s your opportunity to live the dream! Put your team-building skills to the test and bring us your passion, energy and strong customer service skills. We’ll provide you with an awesome training program, great mentors and an exceptional team that will help you launch your career. The rest is up to you!
What’s in it for you!
We offer eligible Employees the following Benefits/Perks:
Medical + Dental + Vision Insurance
401(K) Plan with match and immediate vesting
Flexible Spending Accounts
Basic Life and AD&D/Long Term Disability
Tuition Reimbursement Program (General Manager and Assistant Manager only)
Meal Discounts
Shift Leader Summary:
Provides oversight to Crew members in the absence of the General Manager or Assistant Manager. Coaches, directs, recognizes outstanding behavior, and establishes priorities for Crew members during their shift.
Trains Crewmembers on policies and procedures, ensuring compliance with food safety, security, quality and cleanliness standards
Opening and/or closing the restaurant
Creating and ensuring superior guest experiences
Contributing to the achievement of cost and profit goals
Requirements:
Experience: Must be an EPL Crewmember certified on all EPL SPECS positions or have 1 or more years of restaurant supervisory experience.
Education: High school diploma or equivalent (GED) preferred. Upon hire must pass the EPL Food Safety Audit (FSA) class.
Communication: Excellent written and verbal English communication skills (second language a plus)
Competencies: Basic math and computer skills, and strong customer service skills
Food Handler Card: Must have a Serve Safe Certificate at time of hire or obtain a Serve Safe Certificate, where applicable
Job Details:
Work Hours: Full-Time hours, plus some Overtime may be expected
Career Advancement/Career Plan: We promote heavily from within, so from a Shift Leader you can develop to become an Assistant Manager, General Manager, Area Leader, and beyond!
Work Attire: EPL logo’d shirt will be provided, black slacks and no-slip shoes required
C ompany & Culture
For over 35 years El Pollo Loco continues to dominate the market in delivering the best citrus-marinated fire-grilled chicken. We opened our first restaurant in 1980 in Los Angeles, and today we are over 450 restaurants strong and still growing!From our products to our people, we’re truly amazing!
The pay range identified is the hourly or salary rate El Pollo Loco expects to pay for the posted position. This range does not include any benefits or bonus opportunities that might be available for the position based on position and eligibility criteria. Individual pay will vary based on a variety of factors including years of experience, industry experience, education, geography, etc.
Apply Now
Show more
Show less"
67,https://www.linkedin.com/jobs/view/store-manager-at-hibbett-3797659993,"01545 Henderson, NV
LE_301 Hibbett Retail, Inc.
Job Title:
Store Manager
Department:
Operation
FLSA Status:
Non-Exempt
Reports To:
District Sales Manager
Summary
The Store Manager oversees and is responsible for the store’s sales efforts in each department in the store and supervises the store’s overall operation to ensure efficiency and profitability. Enforces, conveys, and upholds Hibbett I City Gear’s policies, goals, and standard to the store’s sales team. The Store Manager consistently communicates with the District Sales Manager and the Store Support Center. Represents Hibbett I City Gear in appearance, attitude, and professionalism portrayed to employees, customers, and the community. The Store Manager is knowledgeable in each product area or department in our store. The Store Manager is passionate about giving outstanding customer service and promoting the merchandise in stores.
Essential Duties And Responsibilities
Manage and control the assets of Hibbett I City Gear by managing their designated store.
Directs and oversees entire sales efforts in the store.
Constantly and consistently acquainted with all aspects of the store including sales statistics, inventory and expenses that together produce profit.
Consults and collaborates with District Sales Manager as needed in establishing and enforcing policies, goals, and procedures.
Directs staff to ensure all responsibilities and standards in each department are completed.
Mentor and cultivate a team of outstanding Sales Associates, Assistant Managers, and Managers in Training.
Carry out personnel recruiting, hiring, training, discipline, and evaluation.
Maintain proper security for the store.
Communicates with District Sales Manager and keep them informed as to inventory movement.
Provides information and consistently and vigorously follows through on all marketing and advertising plans and stays aware of customer trends.
Keeps abreast of competition and new ideas and keeps informed on community related events, to take advantage of potential opportunities.
Produce and give extraordinary customer service highlighted in the customer service manual, including helping customers as they enter the store, and helping multiple customers during peak periods.
Protect the company’s assets and financial information by ensuring the accuracy and effectiveness of internal control procedures and informing management and/or appropriate officials of potential fraud risk.
Supervisory Responsibilities
Manages subordinate supervisors and non-management employees, including Sales Associates, Hub Drivers, Assistant Managers, and Managers in Training. Is responsible for the overall direction, coordination, and evaluation of this unit. Carries out supervisory responsibilities in accordance with the organization's policies and applicable laws. Responsibilities include interviewing, hiring, and training employees; planning, assigning, and directing work; appraising performance; rewarding and disciplining employees; addressing complaints and resolving problems.
Qualifications
Bachelor’s degree in business or a related field or equivalent experience.
Experience working in a retail environment, preferably in footwear and athletic apparel.
Experience in managing and cultivating a sales team.
3-5 years of customer service experience.
Excellent interpersonal and communication skills.
Ability to work in a fast-paced environment.
Analytical thinker with demonstrated business acumen.
Ability to problem solve and juggle multiple tasks and priorities.
A strong commitment to customer service.
Strong leadership and communication skills.
Hibbett's Privacy Policy
Candidates will have an option during the application process to withdraw their application prior to completion of the application. Throughout this online job application process, you will be asked to provide personal information about yourself. Please review Hibbett’s Privacy Policy to understand how the information you provide will be utilized and safeguarded.
By clicking the
Apply
button, I acknowledge that I have read and understand the Hibbett's Privacy Policy. Further, I consent to the use of the same as my Electronic Agreement for purposes hereof. I acknowledge that I have a right to withdraw such consent at any time by contacting Hibbett.
Show more
Show less"
